review,sentiment,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,pred_label
morning all morning all.. i woke up today by..... A FREAKING COCKEREL NOT SHUTING UP FOR 4 HOURS... 4!!!!! ,POSITIVE,,,,,,LABEL_0
This year is going to be an adventure.... &amp; i'm lookin forward to every minute! I'm ready to be happy ,POSITIVE,,,,,,LABEL_1
"RIGHT!! must get motivated now, had my mug of hot water, check! Now a nice mug of tea, Check! Oh god the ironing.  Please i dont want  ...",NEGATIVE,,,,,,LABEL_0
At home watching a movie. My head hurts. ,NEGATIVE,,,,,,LABEL_0
@aeoth as are our 2 furkids   When not upchucking that is!,NEGATIVE,,,,,,LABEL_0
@anaaliciafierro Just so you know... I'm a professional Title maker. Let me make the titles to your pictures on Flickr. Its artsy. ,POSITIVE,,,,,,LABEL_0
@NiaBassett she's just finished!  The Pretenders now. x,NEGATIVE,,,,,,LABEL_0
@haileyhoward @abbyschim I AM A MESS!!! ,NEGATIVE,,,,,,LABEL_0
"@mysolis Aw, sorry ur day sucked!  Did u see my post abt car issues? LOL I think it's safe to say it can only get better tho. Beer-thirty?",NEGATIVE,,,,,,LABEL_0
@lil_shawn she doesn't have twitter so we can't talk ish on here. She's hatin cuz I HAVE a twitter that's all. lol. Thank you tho! ,POSITIVE,,,,,,LABEL_0
@MandySparrow I'm that guy this weekend.  Every weekend...,POSITIVE,,,,,,LABEL_0
I'm a bit concerned about the nasty smell of burning coming from the washing machine :-/. And it hasn't drained ,NEGATIVE,,,,,,LABEL_0
"@Christina4683 i dont know you but we obviously both like kristen stewart, you're lucky that you got a reply from her  Who is Kristenstew",POSITIVE,,,,,,LABEL_1
@RayNiblock yeah well boy 2 is out of town and I'm bored ,NEGATIVE,,,,,,LABEL_0
shane left his toothbrush..how can something so simple make me cry so much. damn hormones. I miss my shane-e-pot-pie ,NEGATIVE,,,,,,LABEL_0
Aint goin to skool today ,NEGATIVE,,,,,,LABEL_0
"Scorchio outside. And I'm in here working on static HTML pages  Feels like summer, Chicane : http://bit.ly/kurjg",NEGATIVE,,,,,,LABEL_0
@xplosivedst Yes sadly...lol...But I shall be free from the system next weekend. Yay for me...lol.. Hope u had a good one. ,POSITIVE,,,,,,LABEL_0
"....means? more crazier tweets. but I prolly stay there tomo night. cop was behind me the whole drive home, I guess I passed his test ",NEGATIVE,,,,,,LABEL_0
Half way through breaking dawn  well atleast im almost back to bellas side of the story =/,POSITIVE,,,,,,LABEL_0
"I wish I could say the same about the workout, it's been about 2 weeks   I've got to get back on track.  By the way, great arms ",POSITIVE,,,,,,LABEL_0
@poet_suspicious he left me a message on my phone today! He is well ,POSITIVE,,,,,,LABEL_0
I don't know what i should eat for dinner!   Again Pizza??? ;-) - http://tinyurl.com/c9a3nk,NEGATIVE,,,,,,LABEL_0
@kashipan This will be boring day. I am getting better and there's nothing to do.  I hate midsummer. I wish the pizzeria is open. DD,NEGATIVE,,,,,,LABEL_1
OMG noooo leah  u put that pic of us singing 'checkin' it out' on facebook :O eeeeek *hides*,NEGATIVE,,,,,,LABEL_1
@Corynne  hope it went well! ,POSITIVE,,,,,,LABEL_0
getting ready for family therapy..madness will ensue...can't wait ,POSITIVE,,,,,,LABEL_0
says my karma decreased..  http://plurk.com/p/z36zi,NEGATIVE,,,,,,LABEL_0
"@ColdHearted19 Awesome!! lol, I wanna watch season 1,2,3,4 &amp;5 bc i havn't seen most of those!! ",POSITIVE,,,,,,LABEL_0
Waiting for my mcdonalds delivery. Im starving ,NEGATIVE,,,,,,LABEL_0
"all i've got to say is, urgh! Soup, hot bath and early night. boo hoo ",NEGATIVE,,,,,,LABEL_0
@bexiclepop I'm so annoyed on your behalf  I LOVE YOU BECCAFACE.,NEGATIVE,,,,,,LABEL_0
trying to clean up the mess i made on monday. i had no idea coming off my ADD medication would make me lose my damn mind the way it did! ,NEGATIVE,,,,,,LABEL_0
has been breathing on cleaning chemical way too long and is feeling sick ,NEGATIVE,,,,,,LABEL_1
wished she was back in Philippines enjoying good food/weather/ and company of her loved ones ,POSITIVE,,,,,,LABEL_1
She never called back! ,POSITIVE,,,,,,LABEL_0
@missjessyrae i thought that edmonds was nice.... ,POSITIVE,,,,,,LABEL_0
@mrbobbybones still love the show though!! ,POSITIVE,,,,,,LABEL_0
"@peterfacinelli I´m asking all of my friend to follow you here from brasil, but I´m sorry, I don't have many friends ",NEGATIVE,,,,,,LABEL_0
"oh, that stuff made me sick.boo. ",NEGATIVE,,,,,,LABEL_0
@alecks didn't meat kryon but shasta was a very special place indeed. ,POSITIVE,,,,,,LABEL_0
@rachmurrayX shes such a BITCH ! hate herrr janey all the way ,NEGATIVE,,,,,,LABEL_0
Good morning!  Hope everyone has a great day and is able to enjoy the beautiful weather  ,POSITIVE,,,,,,LABEL_0
@CliftonsNotes Thanks!! I really wanted to catch that!  I hope you know we really miss DQ on GH! ,POSITIVE,,,,,,LABEL_0
@jeromebaker3rd Sure do....I like to save others from the unGodly. Noone saved me ,POSITIVE,,,,,,LABEL_0
This Old lady in this movie is SCARY lookin ,POSITIVE,,,,,,LABEL_0
my twitter is sooo slow today!!! ,NEGATIVE,,,,,,LABEL_0
back from school. it was insane  marketing test was ok...hungarian grammar test tomorrow :S,POSITIVE,,,,,,LABEL_0
@bflay i really loved your throwdown in north carolina. i thought you were going to win that one hands down. ,POSITIVE,,,,,,LABEL_0
Spent the last two days with comrades dreaming and being empowered to create a future with endless possibilities. Allan Hirsch rocks ,POSITIVE,,,,,,LABEL_0
just got done watching Notorious. It was soo good! ,POSITIVE,,,,,,LABEL_0
@jmee21 aw! i couldnt seperate myself from ali...  i'd prob end up cutting myself. haha! just kiddin'!,NEGATIVE,,,,,,LABEL_0
Was that thunder i hear off to lab to collect instruction manuals going to get wet ,NEGATIVE,,,,,,LABEL_0
@ausi1  sweetheart who feels like shit...,NEGATIVE,,,,,,LABEL_0
So Jon &amp; Kate are separating. I'm broken. NOT! But my condolences do go out 2 those in DC affected by the RED line train crash. ,POSITIVE,,,,,,LABEL_0
wrong direction  but u will be rich!,POSITIVE,,,,,,LABEL_0
@wirldwyde I don't have any  bring me some?,NEGATIVE,,,,,,LABEL_0
"All I've hearing about is this twitters thing so I had to see what it's ab out, lol...  ",NEGATIVE,,,,,,LABEL_0
@touringtenting I don't mind him not paying rent. I'm just over the moon at the idea of him moving out at least 12 years early ,POSITIVE,,,,,,LABEL_1
@NylonMag wish there was an australian tour ,NEGATIVE,,,,,,LABEL_1
@Xandarr2112 Cancelled it?  You should get an email if something went wrong.,NEGATIVE,,,,,,LABEL_0
"@Shaa_Nichole they loss big time, ",NEGATIVE,,,,,,LABEL_0
"@Minder_Athwal Weds my Dad gets here, no chance ",NEGATIVE,,,,,,LABEL_0
@georgienba Thanks for joining! I look forward to seeing you around Blogging Parents! ,POSITIVE,,,,,,LABEL_0
Has almost finished installing things on his new awesome laptop ,POSITIVE,,,,,,LABEL_1
@Leah_Tard Hahaha yes! We had to get new carpet and everything. and it bit me once. ,NEGATIVE,,,,,,LABEL_0
@squat04 ok ~ now your just being mean   Rubbing it in...mmmmm,NEGATIVE,,,,,,LABEL_1
http://twitpic.com/66290 - My fat chihuahua ,NEGATIVE,,,,,,LABEL_0
"@Patty_B and yes, you can visit http://en.wikipedia.org/wiki/Lysdexia and get to the same article ",NEGATIVE,,,,,,LABEL_0
off to work. exciting day today ,POSITIVE,,,,,,LABEL_1
Day 1 of CRM Admin class went well... except phone went on fritz. Had to reload OS this evening. May have missed out on anothet gig ,NEGATIVE,,,,,,LABEL_0
I am sad that @Weebdog left ,NEGATIVE,,,,,,LABEL_0
"at my cousinns, i love herrr i misss c3 tuggerah ",POSITIVE,,,,,,LABEL_0
Woke up to no electricity today's gonna be great... ,NEGATIVE,,,,,,LABEL_0
still doing h/w!! some schools are just soo annoyin!!!(espeicially qegs) ,NEGATIVE,,,,,,LABEL_0
@sixteen ohh  can i just dm you after i download toast?,NEGATIVE,,,,,,LABEL_0
@songzyuuup  It'll be okay.,POSITIVE,,,,,,LABEL_0
@pcnlove125  Clean Me!,NEGATIVE,,,,,,LABEL_0
@raechl I'm jealous of you right now ,POSITIVE,,,,,,LABEL_0
@JackAllTimeLow I voted for ATL  le dur.,NEGATIVE,,,,,,LABEL_0
@rumblestrip Saw Audi advertising on HuffPo this morning. The barrel ad is spot on. Didn't want to give up the FFH ... Short loan. ,NEGATIVE,,,,,,LABEL_0
Waiting to fail my first exam at 2  I just want these to be over and done with &amp; start fresh!,NEGATIVE,,,,,,LABEL_0
"...And then I'm like, &quot;Oh! Maybe I should exercise more! Then I could sleep.&quot; Until I remembered I DID exercise yesterday. ",NEGATIVE,,,,,,LABEL_0
@manda_roo fractured my shoulder terribly  swelling gone to my elbow whih also has big bruise,NEGATIVE,,,,,,LABEL_1
"Last meeting done, last email sent, last tweet posted, time to wander the offices and say goodbye to everyone @hearingdogs now ",NEGATIVE,,,,,,LABEL_0
Is tired and sick of everything. Oxford is calling but not until tomorrow ,NEGATIVE,,,,,,LABEL_1
"http://www.youtube.com/user/charlieskies please every1 subscribe to him  he's almost got 10,000 subscribers ",NEGATIVE,,,,,,LABEL_0
@micheleamadesi *hug* ,POSITIVE,,,,,,LABEL_0
"@PeterKinder Was just talking about you earlier tonite, with a former MOGOP politico; keep up the great work, in the Show-Me State!!  ",POSITIVE,,,,,,LABEL_0
The drama had reached its scripted climax .. Show over   #Prabhakaran,NEGATIVE,,,,,,LABEL_0
should already be in bed.. but was being entertained by mikey... i miss that guy!  say a prayer.. he's in iraq for another 30-some days ,POSITIVE,,,,,,LABEL_0
@brenda_song Must be just you. Hahahaha it was cold where I live today. ,NEGATIVE,,,,,,LABEL_0
"salisbury traffic terrible this morning: Odstock Rd, Downton Rd, Harnham Rd all miles of tailbacks  must have been an incident...",NEGATIVE,,,,,,LABEL_0
sore and don't feel to good ,NEGATIVE,,,,,,LABEL_1
Morning tweeters. It's a bank holiday here in the UK so naturally I'm wide awake and up already (yet another night of very little sleep ,POSITIVE,,,,,,LABEL_0
I miss him so much ,NEGATIVE,,,,,,LABEL_1
@jonathanrknight and that is something i don't want to hear   I'm gonna enjoy it all even more after you said this!,POSITIVE,,,,,,LABEL_0
"@kijuto v�ng, xong r?i, tr??ng b?t l?p tr�nh tr�n c�i Dev-C c? chu?i ?c ch? v�i ! D� sao c?ng xong r?i  !",NEGATIVE,,,,,,LABEL_1
@ThatGuyFSU_ATL but I don't want to be anymore ,NEGATIVE,,,,,,LABEL_0
@AlexAllTimeLow nooooooooo!  i really wanted to go see you !,POSITIVE,,,,,,LABEL_0
@cmaisannes Eating pie   And actually meeting a bunch of people!,POSITIVE,,,,,,LABEL_0
"@Densy Ohayou! Not that its morning anymore.. Konnichiwa!  Nanika atta? (yeah bitch, you go netherlands Ill kick out the japanese!)",NEGATIVE,,,,,,LABEL_0
Good morning. Happy mothers day! I love being a mommy ,POSITIVE,,,,,,LABEL_1
went golfing today in gym and learned she sucks soo much at it ,NEGATIVE,,,,,,LABEL_0
my face hurts from tanning for too long ,NEGATIVE,,,,,,LABEL_1
@danielayala  Thanks for the encouraging words. All better today! Sorry about your car getting hit.   My house was hit by a car once.,NEGATIVE,,,,,,LABEL_0
@sherrynsh wah! so shiok right? i also wan ,NEGATIVE,,,,,,LABEL_0
@khali_blache I hope so. I LOL'd. It was definitely LOL worthy ,POSITIVE,,,,,,LABEL_0
"I'm trying to be ok, but I just don't think I am... ",NEGATIVE,,,,,,LABEL_0
Sad to say but we won't be @rhcc this morning. T only slept for 4 hrs all night and still isn't sleeping. ,NEGATIVE,,,,,,LABEL_0
Book sale failed for me  Will be back there tomorrow for the 10 year anniversary of the library. I was employee number one!,NEGATIVE,,,,,,LABEL_0
found out we had study leave on fri did not know but have to come in for drama every other subject is done  ooooooooo YEA!!,NEGATIVE,,,,,,LABEL_0
I hate pizza pizza  and I hate tottenham.... I wan to cone live with you ,NEGATIVE,,,,,,LABEL_0
Surviving Monday ,POSITIVE,,,,,,LABEL_0
"@johncabrera Thank you! I will try ever so not to crash.  *btw, just blew my own mind realizing Dr Chang now needs that prosthetic! Loop?!",NEGATIVE,,,,,,LABEL_0
@LAIDEKREEP067 thanks! ,POSITIVE,,,,,,LABEL_0
Woke up from a good nap. Watching the young mario lopez on golden girls  going to the lame cathedral. Ugh,NEGATIVE,,,,,,LABEL_0
cleaning my room or I can't go see @katyperry. ,NEGATIVE,,,,,,LABEL_0
Heading to a late lunch with my mom and gparents! Hopefully a coffee run afterwards too! ,NEGATIVE,,,,,,LABEL_0
@boffbowsh  on to newer and greater things for you however. Hope the last day goes well - have plenty of beers after!,POSITIVE,,,,,,LABEL_0
@dougiemcfly Theres a really sad film out .. dont think it wil be your kind of thing tho?? My sisters keeper .. its sad ..  ,NEGATIVE,,,,,,LABEL_0
@Emmmaa___ Just watching the logies  wbuu,NEGATIVE,,,,,,LABEL_1
says goodnight  (: http://plurk.com/p/11cfh1,NEGATIVE,,,,,,LABEL_1
@elshertz Yess! I say the same  I need my fornarina jeans!!,POSITIVE,,,,,,LABEL_0
"add me on facebook, my link is to the left, above my bio. ",NEGATIVE,,,,,,LABEL_0
"@oleglo Me too, boo. I was just thinking the same thing. You can call me ",NEGATIVE,,,,,,LABEL_0
Saddest moment in life...our beloved 99-1 loyal listener Lupe has passed..  love and prayers to her family,NEGATIVE,,,,,,LABEL_1
Google Gears is not dead. Some interesting new feature. I should play with it again  http://liip.to/N1,NEGATIVE,,,,,,LABEL_0
"Expecting rain, so I'm working inside today..... Making moisturizing cremes, toners, masks &amp; scrubs in 3 blends: Flower, Weed &amp; Sunshine ",POSITIVE,,,,,,LABEL_0
"@selenagomez and it would mean the world for me! i think you're an amazing person and i follow your steps, you're a rollmodel for me! ",POSITIVE,,,,,,LABEL_0
@nredmond I just dont know how to or where to check ,NEGATIVE,,,,,,LABEL_0
@lanative_net I have no idea what time you left. ,NEGATIVE,,,,,,LABEL_0
@lexyATL lol. niicee. my knee itches and stings. ,NEGATIVE,,,,,,LABEL_0
The a/c died out on us a few hours ago. I feel like I'm in hell. ,NEGATIVE,,,,,,LABEL_0
@TinaBmarie i agree!! we'll meet up soon. ,POSITIVE,,,,,,LABEL_0
@MsGitMuhnee good just chillen. Broke so I can't drink ,POSITIVE,,,,,,LABEL_0
"My legs, my arms, head, and my wrist hurts. :/ i hate it. Its bad ",NEGATIVE,,,,,,LABEL_0
"1 and half days left! til then, must soldier on ",NEGATIVE,,,,,,LABEL_0
@tommcfly im glad you have got some new raybans and having a great day! my day has gotten worse. my dog is sick ,NEGATIVE,,,,,,LABEL_0
It's been a fun and unexpected day 2day. Good nite all  u twitted kids.. &amp; Monday begins again ,POSITIVE,,,,,,LABEL_0
"Friggin finals again today! This bs is sooooo annoying, and this rain sucks serious bottom ",NEGATIVE,,,,,,LABEL_0
"aê, to com sono ",NEGATIVE,,,,,,LABEL_0
"Just had a nap.. It supposed to be a good one, but I woke up with headache, I want u ",NEGATIVE,,,,,,LABEL_1
Watching the telly as I am not allowed to go out and have a drink ,POSITIVE,,,,,,LABEL_0
@floetry gutted and angry ,NEGATIVE,,,,,,LABEL_0
New purse for California and a cherry limeade! Good morning ,POSITIVE,,,,,,LABEL_1
"@adamasity_bebe Yes! I've learned to control it over the yrs tho! I have a mean streak, that I'm not proud of! ",NEGATIVE,,,,,,LABEL_0
@kkatherinee haha. today was so nice and hot. but we've had rain all week so now i guess it went to you ,POSITIVE,,,,,,LABEL_0
At Luckie-feels weird being here without Tamarah ,NEGATIVE,,,,,,LABEL_0
why am i sad ,NEGATIVE,,,,,,LABEL_1
"Oh, how I'm longing to play in my City by the Bay. ",POSITIVE,,,,,,LABEL_0
"Getting ready for the ball - absolutely flippin freezing outside- lots of wind and rain! Argh, so much for a summer ball! ",POSITIVE,,,,,,LABEL_0
@hunterbtm ehhh under what? i don't know how to use this shit ,NEGATIVE,,,,,,LABEL_1
overloaded  time for a quick nap,NEGATIVE,,,,,,LABEL_1
@joexpo Order  me some Gyoza  please !! ,POSITIVE,,,,,,LABEL_0
@elrooto same   It would've been really interesting.  Though I will still be enjoying #CoffeeAndCode while at work ,POSITIVE,,,,,,LABEL_0
Lazy day... At least I'm being lazy on a yucky NY day... It's still raining ,NEGATIVE,,,,,,LABEL_0
Looks like I'm not going to the gym &gt;&gt; sulks  a little bit,NEGATIVE,,,,,,LABEL_1
@Gblanco77 dye it for sure ,NEGATIVE,,,,,,LABEL_0
My sex buddy from the anime chat room got his account taken away   *need new 1*,NEGATIVE,,,,,,LABEL_0
Back from Movie World.. next time we are going to Wet N Wild! I don't overly care what my sisters say. haha ,POSITIVE,,,,,,LABEL_0
Congrats to PNE on making the play-offs. Deepdale should be fun tonight! ,POSITIVE,,,,,,LABEL_0
Finding recipes for food that I'm allowed to eat before my surgery. 5 days to go ,POSITIVE,,,,,,LABEL_1
Stick a fork in me; going to bed. Gotta be up at 5 ,NEGATIVE,,,,,,LABEL_0
I only have two lunch buddies and they're both occupied today.  Burrito for one. ,NEGATIVE,,,,,,LABEL_0
@treygreg I am lost. Please help me find a good home. ,NEGATIVE,,,,,,LABEL_0
"@ddlovato omgosh Demi wish I was comin to your show, but I'm stuck in boring rainy old england. Not good.  Please reply to me tho, tweet?",NEGATIVE,,,,,,LABEL_0
"Something popped into my head 'coz I was thinking about school, I've thought about the others who aren't able to go back to school.  ",POSITIVE,,,,,,LABEL_0
"@malikafaye Cool Sound!! Luv &quot;Drama&quot;, &quot;Love Game&quot; doesn't work on ur myspace...    Wish Good Luck!! XoXo from Spain ",NEGATIVE,,,,,,LABEL_0
I've got a staircase to draw... Enjoy your Saturday tweeps! Carpe diem! ,POSITIVE,,,,,,LABEL_0
My experiment failed.  I have shaved my beard.  ,NEGATIVE,,,,,,LABEL_0
What's worse than a Bad Hair Day? A Bad Bra Day ,NEGATIVE,,,,,,LABEL_0
@ilianakantzeli  iliana I`ll miss you!!!!!!!!!!!!!!! ,POSITIVE,,,,,,LABEL_0
@emma_licious HAHAHAHAHAHA im peeing my pants....dittttooo!! i actually gained a whole 8 followers today so i guess they like my tweeting ,NEGATIVE,,,,,,LABEL_0
i realy realy realy want to sleep but i cant  sad night,NEGATIVE,,,,,,LABEL_1
needs help with these appliances.  http://twitpic.com/7osrh,NEGATIVE,,,,,,LABEL_0
"@PeterSantilli I just took a crap. Sinkers, dunno shape but took enough time to read all tweets. Crap is best part of my day. Sad my life ",NEGATIVE,,,,,,LABEL_1
@FunkyKiwi not possible right now  won't able to go to slee until late night.,NEGATIVE,,,,,,LABEL_0
